"Tampa International Airport","Tampa","TPA","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1357905.0257560094"
"Tampa International Airport","Tampa","TPA","Charlotte Douglas International Airport","Charlotte","CLT","818813.9034805216"
"Tampa International Airport","Tampa","TPA","Ronald Reagan Washington National Airport","Washington","DCA","1311872.935131933"
"Tampa International Airport","Tampa","TPA","Denver International Airport","Denver","DEN","2422522.274452219"
"Tampa International Airport","Tampa","TPA","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1492693.3953032389"
"Tampa International Airport","Tampa","TPA","Detroit Metropolitan Wayne County Airport","Detroit","DTW","1584806.266287288"
"Tampa International Airport","Tampa","TPA","Newark Liberty International Airport","Newark","EWR","1607264.180087815"
"Tampa International Airport","Tampa","TPA","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","316799.29539272824"
"Tampa International Airport","Tampa","TPA","Washington Dulles International Airport","Washington","IAD","1306867.296344151"
"Tampa International Airport","Tampa","TPA","George Bush Intercontinental Houston Airport","Houston","IAH","1265025.1815115954"
"Tampa International Airport","Tampa","TPA","John F Kennedy International Airport","New York","JFK","1619524.3552334206"
"Tampa International Airport","Tampa","TPA","McCarran International Airport","Las Vegas","LAS","3187452.167071105"
"Tampa International Airport","Tampa","TPA","Los Angeles International Airport","Los Angeles","LAX","3466426.8961918717"
"Tampa International Airport","Tampa","TPA","La Guardia Airport","New York","LGA","1628289.485807611"
"Tampa International Airport","Tampa","TPA","Orlando International Airport","Orlando","MCO","130148.76935579709"
"Tampa International Airport","Tampa","TPA","Chicago Midway International Airport","Chicago","MDW","1606905.0730562075"
"Tampa International Airport","Tampa","TPA","Miami International Airport","Miami","MIA","329151.2888179209"
"Tampa International Airport","Tampa","TPA","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2104767.3514341493"
"Tampa International Airport","Tampa","TPA","Chicago O'Hare International Airport","Chicago","ORD","1631254.7380813863"
"Tampa International Airport","Tampa","TPA","Philadelphia International Airport","Philadelphia","PHL","1482737.1657100872"
"Tampa International Airport","Tampa","TPA","Phoenix Sky Harbor International Airport","Phoenix","PHX","2872748.88559205"
"Tampa International Airport","Tampa","TPA","San Diego International Airport","San Diego","SAN","3352145.729833558"
"Tampa International Airport","Tampa","TPA","Seattle Tacoma International Airport","Seattle","SEA","4050968.1137344213"
"Tampa International Airport","Tampa","TPA","San Francisco International Airport","San Francisco","SFO","3843828.642650425"
"Tampa International Airport","Tampa","TPA","Salt Lake City International Airport","Salt Lake City","SLC","3034071.0133236786"
